#{"t_start": 1724446211.941949, "env_id": "CustomHopper-source-v0"}
r,l,t
197.361909,86,9.11368
88.667703,55,9.130186
93.358973,55,9.146071
73.627489,40,9.157912
212.517608,99,9.185116
209.116612,91,9.209792
187.50315,84,9.232656
86.138407,47,9.245487
202.605666,95,9.271494
172.752722,85,9.294107
195.08248,85,9.326649
197.648083,86,9.345987
197.050656,86,9.365345
197.465023,86,9.384582
197.425001,86,9.40392
168.225201,83,9.427212
54.863635,32,9.436233
70.551232,38,9.446399
208.234133,102,9.474423
115.702193,61,9.491148
98.991423,53,9.505629
67.789759,39,9.516553
191.633086,93,9.542135
186.334701,82,9.564044
65.278688,36,9.574394
195.577078,85,9.615776
195.502522,85,9.635032
195.178123,85,9.654084
195.226343,85,9.673195
195.398173,85,9.692224
72.787908,41,9.704273
256.025192,115,9.735474
152.181647,74,9.756127
239.16358,120,10.201941
45.322608,26,10.209661
137.665605,73,10.230274
129.209825,65,10.248454
235.915438,109,10.278228
190.552916,84,10.319072
192.987915,85,10.338501
194.649066,86,10.358294
189.942038,84,10.377044
192.603025,85,10.396354
198.680368,94,10.423756
188.784048,89,10.448316
195.339017,87,10.471956
53.102882,30,10.48036
213.952401,115,10.512234
118.010492,59,10.528603
197.662831,90,10.552937
155.783141,80,10.574938
69.881982,40,10.585855
190.335998,84,10.609369
192.689154,85,10.628886
194.324741,86,10.648443
192.679483,85,10.667576
190.690204,84,10.686326
171.265609,79,10.708828
246.41046,114,10.741889
140.487388,70,10.761719
226.916744,105,10.79166
199.740065,95,10.817895
208.373784,92,10.843524
145.194994,70,10.862884
192.665405,85,10.902879
190.875091,84,10.921892
190.598491,84,10.94156
194.501455,86,10.961052
190.410882,84,10.979895
226.98964,109,11.011512
230.859265,106,11.468803
213.1977,102,11.498052
94.552232,53,11.513423
220.384489,113,11.544856
197.657986,97,11.571634
224.464141,102,11.600341
203.038619,89,11.626018
201.092825,88,11.646077
202.984778,89,11.666455
202.80536,89,11.686284
203.199423,89,11.706672
199.524823,90,11.733271
208.189482,89,11.758402
205.436959,96,11.785368
207.646325,91,11.811085
228.255678,99,11.838672
230.945627,97,11.865563
200.778021,89,11.890244
205.060528,90,11.924367
202.802654,89,11.944408
205.126815,90,11.964639
202.996344,89,11.984634
203.242652,89,12.004741
205.355484,90,12.03091
215.578245,94,12.057061
211.025359,104,12.085189
226.827881,99,12.112283
203.764966,96,12.138176
200.669295,96,12.165211
205.400045,100,12.192454
203.143111,89,12.218696
205.415313,90,12.238877
203.438224,89,12.259055
204.977866,90,12.27945
204.931831,90,12.299651
163.515605,80,12.322419
151.495241,77,12.762443
124.427799,66,12.781469
203.976906,91,12.807112
208.916818,100,12.834987
165.915,74,12.85536
183.043819,87,12.879472
97.009642,51,12.893635
97.938229,53,12.908006
203.169586,89,12.934283
202.899827,89,12.954226
204.980577,90,12.974743
205.664009,90,12.995228
204.699149,90,13.015802
51.428844,29,13.025175
196.583648,85,13.048671
