#{"t_start": 1724744570.4560468, "env_id": "CustomHopper-source-v0"}
r,l,t
1088.612142,500,661.001573
1158.442562,500,661.257455
1086.386644,500,661.509876
1082.747341,500,661.762087
1065.597512,500,662.616167
1301.678809,500,662.848242
1065.033293,500,663.081142
1140.990315,500,663.312855
1076.655487,500,663.50753
1080.833174,500,663.664796
1079.780508,500,663.820652
1082.055694,500,663.976995
1079.846388,500,664.132583
1004.77278,500,664.961892
1373.655469,500,665.196591
1173.833485,500,665.429165
1157.804036,500,665.665044
1093.373971,500,666.496771
1217.325754,500,666.732713
1172.396081,500,666.966024
1031.027695,500,667.200077
1132.631489,500,668.025752
1566.474593,500,668.258952
1150.66151,358,668.371598
1153.544771,356,668.48272
1117.574857,336,668.589845
1154.947568,357,668.701376
1157.932037,358,668.813358
1048.38444,500,669.04775
1374.397785,500,669.280645
1300.513321,500,670.10927
829.982955,262,670.232289
1308.778054,500,670.467124
1258.723685,500,670.702784
903.302967,284,670.835854
1243.239719,500,671.690867
1278.295566,417,671.901007
1398.317374,500,672.152019
970.903204,286,672.297066
1191.074193,500,672.59554
1189.623328,500,672.764154
1184.820137,500,672.933797
1196.658543,500,673.102565
1187.212137,500,673.26945
1190.909132,500,674.151536
1096.762736,500,674.403807
1409.662608,500,674.6561
1244.203779,500,674.908185
1223.499931,500,675.156973
1185.622266,402,675.919983
1122.150464,500,676.152961
1168.625588,500,676.385723
1137.333248,500,676.620218
1054.739775,500,677.399074
1322.252061,500,677.60426
1342.610735,500,677.760836
1365.735351,500,677.916507
1345.104987,500,678.073378
1349.835417,500,678.229182
939.634816,353,678.396314
1068.111139,346,678.561551
1125.489133,500,678.796259
883.02001,259,678.918139
1200.306734,500,679.764248
1192.958952,500,679.995983
809.30757,255,680.114442
1132.749219,322,680.263146
1318.733543,500,680.494523
845.20682,307,681.227275
1218.27229,392,681.409864
1061.617425,395,681.595487
1242.520064,500,681.923997
1233.394137,500,682.079029
1247.735683,500,682.235935
1241.738944,500,682.391314
1247.854699,500,682.549683
1332.929793,473,682.771005
1231.672086,500,683.593608
1348.046489,500,683.826538
939.325509,321,683.976083
1253.730533,500,684.207861
1204.500433,500,685.032314
1249.356256,500,685.265379
1516.795036,487,685.4917
951.130876,327,685.647725
1227.325155,500,685.880999
817.405385,251,686.591549
1210.205235,500,686.816269
1204.832093,500,686.97294
1212.152453,500,687.128277
1210.671409,500,687.284152
1234.091484,500,687.439217
474.451221,171,687.522002
666.996952,209,687.622473
1246.632651,500,687.855322
941.361697,307,687.999671
595.859858,245,688.115863
1154.512122,500,688.9451
1182.532479,500,689.179896
1140.867411,500,689.413436
1294.658539,500,689.649458
1164.609931,328,689.80386
1338.135774,500,690.630436
1130.815969,500,690.865775
1236.224081,500,691.138317
1237.815679,500,691.294029
1255.906687,500,691.450728
1221.448911,500,691.610085
1226.310233,500,691.76556
1364.267303,500,692.001986
888.850273,315,692.151527
1274.718701,500,692.990036
1172.290232,500,693.224253
1416.516435,500,693.45615
1253.16927,500,693.691184
1272.570242,500,694.556184
755.563296,235,694.67513
1759.073394,495,694.922089
1471.862691,483,695.165053
1235.261869,500,695.573362
1210.619871,500,695.741988
1214.915115,500,695.913246
1214.154297,500,696.083734
1223.081614,500,696.251404
1161.848988,500,697.133898
1096.093903,500,697.385881
994.491395,278,697.525229
1282.710774,500,697.777673
1169.045789,500,698.618599
1134.693768,500,698.850213
446.434759,219,698.952849
1044.757769,500,699.18369
1126.235694,500,699.417112
1025.676146,500,700.272886
1102.971562,500,700.524557
1308.332948,420,700.670753
1508.735935,500,700.839492
1321.963555,428,700.982479
1520.882181,500,701.149618
1334.620504,432,701.293648
1235.578261,419,701.508153
1145.566198,500,701.766735
1136.879404,500,702.622259
1070.526112,500,702.851919
1103.232252,500,703.082879
1397.678901,500,703.313685
1049.461754,500,704.094471
1174.065466,500,704.327181
1045.167445,500,704.561308
1328.822008,439,704.766279
1239.548206,500,704.990602
1297.121483,500,705.146204
1258.042731,500,705.30209
1279.763808,500,705.457129
1362.22341,500,705.616502
1216.166475,500,706.401982
1009.072719,380,706.580851
1174.211211,500,706.813225
1173.531168,500,707.044888
1510.848791,500,707.824515
1084.103064,500,708.05718
1260.151905,438,708.262326
1326.341552,500,708.495755
1140.662702,500,708.734115
944.045609,286,709.417269
1176.275642,500,709.763722
1175.373123,500,709.920915
1175.846403,500,710.078525
1171.254756,500,710.235977
1151.876305,500,710.391963
1171.514308,500,710.629119
911.925109,315,710.777767
1379.011203,500,711.010934
1402.99143,469,711.865361
1267.749621,500,712.119904
1105.511069,500,712.375548
1224.758912,500,712.633086
1060.326202,356,713.445271
1295.192824,500,713.688325
1179.985278,500,713.918663
1128.203787,500,714.241761
1140.605087,500,714.398465
1141.932425,500,714.556848
1143.210557,500,714.713753
1138.450908,500,714.868135
1138.843911,500,715.102683
1090.977126,500,715.973821
1191.385974,500,716.229135
1134.065255,500,716.482043
1276.507278,500,716.73828
1124.959853,500,717.576387
1182.85755,500,717.809361
1233.845168,500,718.042555
1248.376246,500,718.274551
1357.479857,500,719.099686
1385.445331,500,719.257
1396.556511,500,719.41181
1385.986051,500,719.569312
1394.295604,500,719.724322
1386.273311,500,719.880568
1135.381953,500,720.118447
1234.712041,500,720.353133
1380.584644,448,720.569379
1151.01679,376,721.339918
1286.366367,436,721.562454
1200.888573,393,721.76112
1257.325224,500,722.014152
1255.473802,396,722.213929
1190.086515,500,723.045404
1431.024381,500,723.279096
1386.149887,500,723.650073
1421.497549,500,723.808059
1419.096034,500,723.964667
1435.724485,500,724.121957
1408.243536,500,724.278298
1417.936312,500,724.514489
1056.408602,500,725.346362
1202.677568,500,725.584043
1323.807418,500,725.819329
1285.681141,500,726.055428
1603.979349,474,726.865355
1277.757489,371,727.038885
1329.494562,500,727.271876
1159.522684,500,727.5046
1045.858957,297,727.646592
1273.488622,500,728.559058
1277.983326,500,728.724882
1284.385711,500,728.894224
1279.081774,500,729.063975
1295.723352,500,729.231308
1254.962719,500,729.462917
1156.635952,392,729.649091
1101.833684,500,729.883959
1124.65925,342,730.044136
1202.995256,500,730.872883
1234.638963,357,731.040929
1111.799623,332,731.19758
1152.637106,500,731.43053
1079.349267,323,731.58264
736.308538,273,732.301402
1168.425785,500,732.53429
1113.182276,500,732.917311
1109.970266,500,733.073128
1098.686306,500,733.230604
1117.822049,500,733.386499
1109.36588,500,733.543329
1131.318738,500,733.781585
1186.405867,500,734.016965
1355.61208,500,734.813112
1209.252056,500,735.048561
1286.456592,500,735.284021
984.435023,351,735.45739
1161.942219,500,736.315579
1131.211404,500,736.570466
1173.924828,345,736.742898
1144.000228,500,736.994931
979.363014,331,737.259539
1476.434318,466,737.416191
945.246686,329,737.526466
1241.431471,406,737.664943
1242.932062,407,737.801107
820.041562,299,738.580614
1246.902255,500,738.831322
1421.781,500,739.081209
1492.732132,500,739.331498
1231.699396,500,740.170762
1210.719889,500,740.404135
1103.466653,500,740.638968
1151.036344,500,740.872638
1337.15351,500,741.679997
1117.14326,376,741.85499
1471.330592,500,742.163731
1416.056266,500,742.319476
1382.331407,500,742.476024
1515.223026,491,742.631492
1390.078749,500,742.787224
1317.491308,500,743.022034
1220.806383,500,743.256114
1355.220383,500,744.083796
903.597502,324,744.234553
549.795281,174,744.316662
1243.736867,500,744.551514
683.847608,213,744.650006
1088.109094,500,744.88301
1252.258654,375,745.669464
1226.677628,500,745.919852
1112.87918,500,746.170468
1125.60858,500,746.55149
1120.316312,500,746.721147
1118.569236,500,746.891362
1129.170907,500,747.060821
1121.933092,500,747.22963
1122.459961,500,748.114052
1095.635867,500,748.368538
1052.720323,500,748.625167
1259.53142,500,748.879576
1123.938428,500,749.708125
1162.141598,500,749.941927
1165.511995,500,750.173131
1195.099366,500,750.404763
1288.835169,500,751.225576
1140.522173,500,751.480379
1161.177048,500,751.653827
1156.206097,500,751.823349
1163.092402,500,751.994395
1168.252412,500,752.165645
1163.136894,500,752.335059
1585.805726,500,752.59276
980.517933,500,752.847257
1257.835007,500,753.695588
1304.960481,500,753.925959
1109.946624,500,754.157363
1188.030759,500,754.389382
1308.792379,380,754.566306
985.361237,500,755.422253
944.795735,350,755.600714
1296.305069,500,755.850868
1669.789856,500,756.155265
1548.003707,500,756.323483
1658.022194,500,756.490822
1378.907969,419,756.635382
1048.719082,336,756.747707
1279.284783,368,756.934319
1223.057455,500,757.815361
1156.901018,500,758.066833
1328.160084,500,758.317969
1310.120907,500,758.572067
1164.929648,500,759.436015
1173.281753,500,759.671614
1332.46022,500,759.902446
1491.56681,500,760.132901
595.050126,241,760.245774
1141.634782,500,761.135175
1142.634953,500,761.302073
1140.367017,500,761.468529
1145.24426,500,761.63643
1140.925023,500,761.802774
1079.840075,500,762.053643
616.3096,218,762.163057
1159.382443,500,762.412818
1140.530123,500,762.664287
1295.314179,500,763.544564
1144.166915,500,763.801148
1171.586311,329,763.967744
1216.494532,500,764.222051
110.572101,57,764.252288
1151.994769,500,765.091638
890.739629,312,765.238699
1217.225128,500,765.471998
1166.109367,500,765.671008
1167.648635,500,765.827456
1168.36954,500,765.983388
1165.884502,500,766.140178
1163.578422,500,766.294891
1210.729868,500,766.530536
1055.294244,500,767.345778
871.992902,313,767.492236
1335.169166,500,767.727057
1203.656738,500,767.96227
1334.158626,500,768.195494
1079.067237,500,769.021492
1142.53919,500,769.25614
1541.128404,500,769.491157
1163.100734,500,769.728608
1142.817114,500,770.551532
1141.939233,500,770.709029
1142.37858,500,770.864654
1139.262795,500,771.022142
1141.159418,500,771.178871
1112.265138,500,771.431103
1099.507944,500,771.686843
1383.841673,500,771.941799
1149.781907,500,772.765828
1271.216219,500,772.998068
1071.821507,500,773.231672
1138.643711,500,773.463571
1206.389077,500,773.69851
1343.400516,500,774.489159
1282.577064,500,774.723884
1162.670005,354,774.835537
1249.492011,365,774.949214
1164.692215,356,775.060582
1106.235107,343,775.1674
1233.031548,362,775.280483
1101.388326,500,775.544129
1186.85565,500,775.780818
756.41316,312,776.479338
1229.623178,500,776.713972
1485.557958,500,776.945631
1172.329067,500,777.17927
1230.883083,500,778.005512
1407.248042,500,778.240342
615.615636,253,778.359418
1008.770656,414,778.557046
788.149271,362,778.728301
1174.354661,500,778.962282
1160.192156,500,779.121475
1178.010127,500,779.279603
1163.065429,500,779.438472
1165.871978,500,779.599391
1070.832169,500,780.42608
946.459068,378,780.607316
1157.780378,500,780.842065
1306.073902,500,781.077023
591.508277,223,781.182437
1204.667068,500,782.009293
920.179793,313,782.15841
1275.45998,500,782.394575
503.245514,208,782.494398
1076.457538,500,782.734811
479.964537,209,783.427076
1116.206666,500,783.665164
1496.782242,490,783.899785
1116.031203,390,784.022357
1418.657304,500,784.180206
1379.532134,500,784.336791
1170.811981,398,784.462784
1270.606301,500,784.702413
354.519951,154,784.776383
1122.449878,500,785.012081
1118.334696,500,785.841452
1457.46437,500,786.077367
1229.600415,500,786.312884
1129.577743,500,786.551415
1131.48473,500,787.388842
1238.058075,500,787.645845
1294.21214,500,787.90155
1184.309069,500,788.248226
1190.672829,500,788.41937
1182.123136,500,788.593816
1177.675051,500,788.764138
1191.466902,500,788.935574
1157.91079,500,789.824177
1409.071329,500,790.07848
1063.690544,500,790.332603
1235.960806,500,790.570266
1564.613831,500,791.348954
1264.325379,500,791.583988
1250.998932,500,791.817286
1178.239827,500,792.051295
1303.082316,380,792.227491
1041.082391,500,793.009993
1182.529929,500,793.222645
1172.023561,500,793.379228
1170.436337,500,793.534128
1177.279735,500,793.692365
1167.546442,500,793.847523
1135.445156,500,794.083455
1298.086038,500,794.316491
1193.816529,500,794.553907
1131.87482,500,795.378891
1150.398013,500,795.61535
1155.918271,500,795.850107
1017.059856,361,796.019945
1276.966075,500,796.846197
1409.651565,435,797.050673
1302.770131,425,797.250642
1194.468061,500,797.53984
1226.02686,500,797.698375
1241.383147,500,797.855934
1213.258141,500,798.013692
1242.634441,500,798.169346
1145.225141,500,798.406121
1089.442881,500,799.239208
1100.158322,500,799.473151
1209.24467,500,799.708765
1145.128691,500,799.942313
1231.963912,500,800.767999
1205.925441,500,801.001741
1210.150825,500,801.236789
1124.380271,500,801.472314
1090.098671,500,802.303941
1135.546455,500,802.46256
1133.477854,500,802.622531
1135.421446,500,802.7811
1135.994106,500,802.938001
1136.438417,500,803.096206
1221.253771,500,803.33445
475.101261,204,803.431271
1249.37244,399,803.621718
1158.511819,500,803.856972
1428.921546,500,804.697311
1285.405392,500,804.950484
1370.779747,444,805.174006
767.854032,319,805.336295
1403.80181,500,806.179773
625.439823,284,806.313308
1179.099369,500,806.549058
1107.454553,500,806.869763
1106.840984,500,807.027403
1104.323572,500,807.184615
1103.099337,500,807.342606
1101.27662,500,807.49865
1139.532941,500,807.768138
1320.511764,500,808.601959
991.047002,293,808.740566
1084.037982,500,808.974499
1083.569894,500,809.207783
1094.312007,500,809.442393
1203.46385,500,810.267518
938.291788,320,810.417669
1101.502171,500,810.655676
1149.726527,500,810.891585
1132.092349,500,811.825266
1138.095689,500,811.983253
1123.305458,500,812.139803
1133.372677,500,812.297164
1128.207133,500,812.45369
1209.875962,500,812.693436
1561.114407,500,812.927531
1209.910616,500,813.162618
1112.32836,500,813.400157
906.905253,307,814.138018
1122.709058,355,814.304237
1189.406962,500,814.537945
1063.379748,500,814.773523
1133.471738,500,815.594323
1252.81609,500,815.827499
1084.456964,500,816.141937
1093.588033,500,816.298033
1091.736217,500,816.455139
1087.341338,500,816.613343
1086.064224,500,816.770106
373.755376,195,816.86374
1077.766236,500,817.097322
1227.390618,500,817.911898
1070.126918,500,818.146505
1070.288747,500,818.379685
1381.022414,425,818.579756
1034.479932,500,818.812356
1097.36433,500,819.594527
1636.702949,500,819.827695
1086.702567,500,820.061492
1160.296229,500,820.397285
1148.799994,500,820.55651
1149.776596,500,820.714847
1167.164097,500,820.870995
1163.315143,500,821.028451
1186.85108,500,821.815979
1057.622199,373,821.988563
1246.887281,500,822.221607
1189.295114,500,822.453719
1068.739499,366,822.626549
1141.526272,500,823.432092
1249.115907,500,823.668062
1092.940933,500,823.902594
1151.351299,500,824.137686
1101.499771,500,824.92032
1235.694109,500,825.199154
1245.967644,500,825.35585
1254.173821,500,825.5115
1237.329432,500,825.670403
1228.32079,500,825.826028
1094.003873,500,826.075861
404.163995,145,826.150373
1139.144433,388,826.346553
1280.609519,500,827.170082
1334.734707,500,827.40239
1092.987541,500,827.637077
232.270768,106,827.687923
1062.631131,500,827.920386
985.814926,500,828.699865
1074.428552,500,828.93328
1050.695838,500,829.16668
1330.012952,500,829.494352
1260.756819,500,829.652757
1289.0247,500,829.810103
1261.525757,500,829.967119
1425.441365,500,830.123783
1150.905055,500,830.912482
1220.193065,500,831.144969
1096.31068,500,831.377488
1159.102708,500,831.61271
1021.545472,500,831.844946
352.446217,138,832.456242
1400.729724,500,832.692679
1046.837618,500,832.927504
1165.824059,500,833.162219
1137.427001,500,833.947556
1128.445956,500,834.274203
1124.628648,500,834.430344
1135.493387,500,834.590962
1121.381082,500,834.748953
1123.461364,500,834.906221
1191.123733,500,835.14374
1059.500532,500,835.379623
1089.934709,500,835.61723
608.277516,225,836.27342
1295.632875,500,836.506429
1124.828,500,836.742159
262.518834,119,836.799555
1098.655856,500,837.031424
1088.986369,500,837.81403
1493.366768,500,838.046014
1184.95429,465,838.264124
1214.169132,500,838.51138
1221.718735,500,838.668617
1221.406068,500,838.825448
1212.194362,500,838.98085
1223.372838,500,839.137772
1167.848444,500,839.373197
1231.837074,398,840.110279
795.492967,312,840.257656
1301.389046,500,840.491182
1065.766311,500,840.737388
532.73355,179,840.827335
1260.647999,500,841.682811
1043.702049,500,841.934914
1042.147663,361,842.11645
1150.080779,500,842.369183
1323.945753,500,842.623527
1141.881464,500,843.533936
1129.871423,500,843.705739
1137.81325,500,843.875174
1137.333121,500,844.04352
1151.232689,500,844.21262
1079.494978,500,844.465244
1070.239048,500,844.719819
1234.850345,391,844.918113
1257.306452,489,845.794667
886.739573,326,845.958938
994.752374,500,846.21058
981.443146,428,846.425057
1095.674314,500,846.675493
851.536345,312,847.457299
1172.175073,500,847.711839
1018.579906,500,847.963673
1073.388142,500,848.16295
1080.263145,500,848.332997
1075.269055,500,848.502944
1084.397918,500,848.675734
1076.93282,500,848.845642
1115.118929,500,849.098967
1113.651579,500,849.979414
340.556627,156,850.058825
502.895948,227,850.173557
1114.50471,500,850.422918
1275.442372,500,850.664538
1357.962485,500,850.903469
1411.265932,498,851.698604
1166.882526,500,851.93036
1163.918595,500,852.162028
1039.483093,500,852.394517
1096.748106,500,852.6084
1095.412081,500,852.763573
1089.174953,500,852.919916
1105.734027,500,853.074709
1095.590475,500,853.231169
1101.356741,500,854.016226
1122.768734,342,854.175074
1106.729844,500,854.407469
1259.247743,500,854.641355
1169.834658,500,855.420282
1107.682938,500,855.655876
1211.804241,500,855.888597
1112.856026,500,856.123421
993.000116,321,856.823461
1165.438147,500,857.056835
1098.595192,500,857.370173
1100.553361,500,857.525032
1100.986822,500,857.683357
1103.225335,500,857.840033
1093.431712,500,857.994637
1136.387675,500,858.230278
1274.915606,500,858.464962
1078.252407,500,859.293185
1316.850925,500,859.527255
1237.516026,500,859.765481
1306.847463,500,859.999903
1035.700844,500,860.827667
1137.671657,390,861.010059
1393.115741,500,861.243384
1269.079734,500,861.477164
1082.388185,500,861.690527
1092.193574,500,861.847235
1086.583684,500,862.004989
1070.915452,500,862.16136
1077.966875,500,862.319378
1033.306604,500,863.153508
1159.636522,500,863.387046
1018.908801,500,863.622863
1685.107226,500,863.855094
1163.321524,500,864.677588
1087.369444,500,864.910336
1184.113833,500,865.14449
1094.642025,327,865.296879
1212.412572,500,865.531244
1053.356669,348,866.289828
1054.050865,500,866.602552
1051.839646,500,866.760076
1047.837308,500,866.915828
1048.332463,500,867.073164
1049.770326,500,867.22922
1049.961702,500,867.466429
1150.337221,500,867.70434
1030.429499,500,868.508088
1068.066313,500,868.74317
703.042455,262,868.865942
1115.33242,500,869.100687
1278.167942,500,869.33342
988.892074,500,870.114197
782.424266,297,870.253086
1054.627622,500,870.488398
1028.14143,500,870.853438
1024.719353,500,871.01068
1020.773997,500,871.16732
1015.46588,500,871.329982
1023.230844,500,871.496858
949.42841,500,871.751962
997.639975,500,872.63398
1170.339303,500,872.885346
1392.177031,500,873.138978
1009.049375,500,873.391908
1043.352008,500,874.22139
437.622133,174,874.303841
1095.676458,500,874.536237
1092.114979,500,874.789339
1116.137397,500,875.63741
1545.89106,500,875.975553
1516.562065,500,876.145693
1619.969604,472,876.306183
1612.555052,500,876.463032
1525.880154,500,876.619601
957.170816,339,876.779574
1120.240831,500,877.010138
1356.180631,500,877.241555
1119.30724,500,878.081632
1447.983368,500,878.314545
1266.337359,500,878.548197
1548.38009,500,878.78012
1170.199209,500,879.606802
1248.41003,500,879.841235
1145.386977,500,880.075337
1099.8327,500,880.307599
1106.746853,500,880.464541
1105.010157,500,880.624396
1106.815876,500,880.780558
1102.035046,500,880.936576
1037.131727,500,881.172313
1007.257688,500,881.972373
1052.942887,500,882.204379
1163.368974,500,882.437126
1061.122015,500,882.672964
1043.969733,500,883.511488
1042.076001,500,883.745904
1046.826994,500,883.978516
972.320605,500,884.210539
1021.156442,500,885.062922
1058.643082,500,885.23338
1064.619772,500,885.403409
1057.936099,500,885.573708
1058.886419,500,885.743188
1060.863969,500,885.912643
1351.386468,500,886.166413
1267.515028,500,886.419469
509.392188,224,886.532947
1072.6847,500,886.789019
1032.760995,500,887.650546
1334.893413,500,887.882674
648.271704,300,888.023699
1054.149988,500,888.255128
276.165127,130,888.316126
1214.737442,500,889.159684
1187.776798,500,889.414102
1166.490371,500,889.7644
1180.371232,500,889.93431
1184.861873,500,890.106561
1196.034494,500,890.278247
1180.063573,500,890.450002
447.324583,214,890.563195
1014.42811,500,890.817199
1049.020139,500,891.677281
1075.642378,500,891.910104
1220.105821,500,892.14233
236.590689,123,892.201209
1019.136112,500,892.433727
1243.571925,500,893.267867
1140.58782,500,893.522604
1162.304177,500,893.758699
1145.916996,500,893.993437
1074.890194,500,894.242573
1061.793722,500,894.410583
1073.235763,500,894.580782
1072.1396,500,894.749831
1064.268586,500,894.918523
1073.343703,500,895.782131
977.948108,500,896.014416
1218.424899,500,896.246211
980.400777,500,896.478883
1065.365108,500,897.315801
1014.535034,500,897.573074
1244.113111,500,897.826765
1137.528338,500,898.080355
1091.82151,500,898.927216
914.808695,500,899.166813
1008.379909,500,899.322372
1011.966175,500,899.478832
1014.516312,500,899.637475
1014.350124,500,899.79454
1010.050291,500,899.955512
344.704445,161,900.04143
381.712082,177,900.132665
1247.61762,500,900.387546
1139.999362,500,901.246375
1107.314915,500,901.479224
943.003329,500,901.71594
972.327055,500,901.948248
1069.697277,500,902.770999
154.803296,95,902.821223
1028.488423,500,903.074249
1054.390217,500,903.328257
1110.678918,500,903.584158
1066.673289,500,903.789961
1067.042645,500,903.960731
1074.830859,500,904.13114
1072.093382,500,904.300174
1071.653248,500,904.470319
1101.422018,500,905.342702
1150.874726,500,905.59499
1152.138781,500,905.846512
297.040527,151,905.922983
1295.314564,500,906.176796
1147.25152,500,907.037384
557.523308,225,907.154211
1025.903691,500,907.408598
1303.63687,500,907.666396
1079.984472,500,907.92029
1011.408507,500,908.766352
1160.975386,500,909.001554
1166.208579,500,909.169585
1185.313406,500,909.33984
1164.593019,500,909.510574
1189.881473,500,909.681763
1165.328436,500,909.93177
1109.018515,500,910.164554
1181.366966,500,910.986465
1066.598058,500,911.221824
1211.401567,489,911.450514
1135.583051,500,911.686235
1114.227222,500,911.92091
991.72294,500,912.750751
1147.131654,500,912.98549
383.569052,178,913.070756
1167.730346,500,913.386487
1153.041054,500,913.545499
1173.331178,500,913.705624
1175.46048,500,913.86457
1165.985512,500,914.021475
1129.13756,500,914.258764
1120.089819,500,915.110951
1011.980514,500,915.360364
1044.850108,500,915.611695
1118.270418,500,915.861573
1083.597218,377,916.672296
1223.771345,500,916.902013
283.147638,134,916.964851
1198.496787,500,917.198212
1174.000228,500,917.430594
510.095234,223,918.139718
1119.58609,500,918.42107
1165.575575,500,918.579114
1147.179729,500,918.736433
1118.797935,500,918.892661
1113.663327,500,919.057179
503.299256,211,919.165531
844.380414,366,919.348465
1100.727509,500,919.600043
1264.240894,500,919.851739
1102.030466,500,920.691224
1432.930768,500,920.92391
1016.897761,500,921.15569
1197.6391,500,921.387483
1140.151611,500,922.225196
1126.787854,500,922.458958
1249.920381,500,922.814967
607.63084,230,922.88756
1315.718638,500,923.044017
1493.098571,500,923.202385
1482.774332,500,923.359638
1474.259631,500,923.600936
1117.969387,500,924.428833
1150.205011,396,924.627758
1083.365308,500,924.878177
1069.524772,384,925.070551
834.759376,376,925.260615
756.749339,352,926.04626
1273.386145,500,926.276868
1444.571218,468,926.494425
974.281375,500,926.730024
1035.907706,500,927.569635
1040.051722,500,927.752036
1036.055207,500,927.92008
1032.126713,500,928.086821
1029.371218,500,928.255157
1033.843096,500,928.423385
982.714571,500,928.677283
1040.609735,387,928.871041
1061.011541,500,929.124506
1067.811991,500,929.377581
1099.753132,500,930.241146
1105.965574,500,930.490356
1005.615069,500,930.741988
1051.302331,500,930.994455
885.955513,406,931.818883
1044.016581,500,932.076811
1062.272232,500,932.353891
1067.962228,500,932.525942
1070.634303,500,932.700332
1074.120986,500,932.871826
1067.950543,500,933.041029
1072.96262,500,933.298229
1184.544175,500,933.556129
1068.298322,500,934.412744
1198.908169,500,934.664555
612.723088,236,934.783305
1245.638661,500,935.035179
959.844094,500,935.910058
621.146021,294,936.057855
1007.184929,500,936.307762
1045.019194,500,936.561176
1206.00159,436,936.945991
1296.072221,500,937.114605
599.81818,236,937.195238
1297.608704,500,937.36547
1195.195127,437,937.511934
1198.39439,500,938.394955
232.654071,115,938.455496
1079.521361,500,938.71038
1123.895795,500,938.965521
1525.260587,500,939.218112
971.538428,500,940.056281
1015.00864,478,940.279756
746.574663,306,940.422949
1065.424359,500,940.657869
1007.145088,500,941.48795
987.587699,500,941.742456
1407.020136,500,941.964619
1447.589019,500,942.134144
1275.092767,500,942.304201
1316.480529,500,942.473434
1277.098692,500,942.645597
1193.090276,384,942.842989
1054.414519,500,943.099101
948.401683,500,943.941467
1163.907011,500,944.172219
1319.42762,500,944.40243
1142.891761,500,944.637466
945.574393,500,945.455519
1073.717405,500,945.690129
702.578753,243,945.802551
990.730472,500,946.034552
1158.241539,500,946.363112
1144.441441,500,946.51853
1146.833249,500,946.677745
1124.179525,500,946.832632
1143.499012,500,946.989467
1281.089624,500,947.816841
1129.88002,500,948.051641
1122.531015,500,948.287143
1038.683193,500,948.521048
1103.937823,500,949.348234
1044.711029,500,949.586523
923.850138,500,949.821089
1028.962806,500,950.055811
1046.140926,500,950.859224
935.517358,500,951.093488
937.334508,500,951.248945
927.217927,500,951.405712
924.952227,500,951.56346
936.073682,500,951.719578
942.40048,500,951.874302
992.306782,500,952.111195
897.5179,500,952.345893
922.868191,500,952.583087
939.713038,500,953.412029
887.386189,500,953.649492
1004.650589,361,953.818112
998.495361,500,954.052089
1230.35752,500,954.879249
496.129769,252,954.99806
968.043014,500,955.232654
937.414874,500,955.574639
943.632197,500,955.730744
954.456171,500,955.888739
947.930857,500,956.044845
951.207743,500,956.201715
934.802768,500,956.437943
1053.173261,500,957.267016
1172.654883,390,957.447916
1034.440006,363,957.618778
923.920533,500,957.85092
512.610326,199,957.945108
682.519124,271,958.68955
948.362155,500,958.941908
981.409364,500,959.181789
988.559125,500,959.414708
1177.979469,450,959.626772
1111.759438,500,960.565512
1097.899989,500,960.733709
1101.652109,500,960.900124
1102.595751,500,961.068266
1096.865785,500,961.236964
1095.591687,500,961.492214
1072.969201,500,961.748614
1038.53469,500,962.00465
1098.42715,500,962.858693
1094.039326,500,963.089287
1007.663615,500,963.321946
1316.635908,500,963.557926
1011.073621,500,964.382701
916.434839,500,964.617637
981.464067,500,964.850442
999.280407,500,965.008294
999.43912,500,965.166317
1004.19742,500,965.323219
1006.991857,500,965.480457
1004.10092,500,965.638929
1106.879128,500,965.875855
1103.043441,500,966.703914
818.536427,351,966.868495
997.304164,500,967.103516
1044.783865,500,967.337628
1048.807069,500,967.573823
1135.464234,500,968.400137
1218.971086,500,968.63649
1485.621713,500,968.86996
1083.085542,500,969.104227
1080.363863,500,969.888174
1089.864862,500,970.045655
1083.420735,500,970.201346
1083.946179,500,970.358059
1073.566383,500,970.514354
1096.82428,500,970.753609
1146.078812,500,970.98827
950.523658,500,971.222045
1349.8761,500,971.45732
1206.767154,500,972.287832
1157.729519,343,972.448617
1182.554011,500,972.683203
1490.51839,466,972.900257
1441.272088,500,973.773152
1178.652755,500,974.021785
1334.321408,500,974.283141
1311.783495,500,974.452516
1285.323986,500,974.624619
1319.874633,500,974.794531
1261.074209,500,974.962268
1184.058644,500,975.215468
987.313333,500,975.466545
447.239612,172,976.179054
1178.669858,500,976.41103
1092.897644,500,976.644399
1294.66302,500,976.876035
1137.591819,500,977.729542
1334.808099,500,977.981096
1267.937457,500,978.232454
1368.299286,500,978.483678
1517.619564,500,978.820914
1483.265581,500,978.986931
1536.451293,500,979.141269
1436.1736,500,979.295855
1415.755457,500,979.451228
1441.817548,500,980.305646
1087.335973,500,980.56234
1682.902887,474,980.801639
1216.613158,500,981.057275
1078.046114,500,981.948415
1331.344014,407,982.157087
968.00151,500,982.413865
1120.276601,500,982.671974
1059.028114,500,983.4713
305.786916,131,983.533698
1262.696765,500,983.9172
1247.923645,500,984.07142
1259.021432,500,984.227444
1259.823552,500,984.381706
1255.80783,500,984.537713
1068.398219,398,984.726628
1348.494661,409,984.917222
1349.592031,500,985.16609
1248.876513,500,986.050016
1043.141592,500,986.301262
1046.316187,500,986.556318
1098.367954,500,986.809168
1338.970365,500,987.690873
