#{"t_start": 1726045062.716419, "env_id": "CustomHopper-source-v0"}
r,l,t
252.299111,110,22.299774
236.817549,105,22.3366
232.917315,106,22.374987
264.951293,113,22.414969
235.151731,102,22.450663
255.891345,109,22.490303
254.351805,110,22.529591
276.585361,119,23.139809
280.665291,117,23.182312
286.409693,117,23.241272
291.352158,119,23.274852
288.559562,118,23.310163
293.319664,120,23.344471
286.593284,117,23.377507
264.206403,114,23.430618
270.976242,111,23.469015
255.08181,111,23.509489
261.863246,112,23.549358
257.063713,126,23.595266
256.368089,108,23.633778
234.617754,112,23.67327
270.161058,119,23.715784
284.583288,115,23.756002
297.298877,126,23.801343
276.549941,117,23.842873
298.491578,125,23.886453
274.150984,118,23.930273
251.284847,111,23.969283
246.192341,104,24.006682
220.175581,94,24.040101
263.582931,124,24.647721
231.199184,110,24.687211
299.967053,126,24.732299
306.068507,123,24.775625
272.694614,122,24.820066
264.459629,116,24.861003
269.899933,111,24.899273
242.059105,106,24.937839
299.201726,125,24.982054
292.213159,119,25.025335
252.771676,113,25.065072
235.880793,112,25.103628
277.346952,124,25.147945
281.579118,117,25.188655
261.585546,112,25.228968
269.139155,125,25.273483
261.342195,106,25.31093
291.168533,119,25.887118
291.459097,117,25.927831
287.703801,127,25.973171
282.130792,117,26.014055
248.844077,111,26.054227
297.727995,127,26.09874
204.830606,91,26.130709
229.634408,103,26.168216
222.23023,105,26.205126
311.0154,129,26.252068
309.23774,128,26.303039
310.737659,129,26.341761
310.383996,129,26.37893
308.665585,128,26.415347
308.286203,128,26.453516
295.899305,124,26.507115
272.084644,122,26.551307
267.862867,113,26.591293
322.683172,136,26.637551
263.588301,118,26.680278
261.611282,115,26.720975
253.144498,111,26.761178
312.233889,128,27.368913
321.202208,135,27.428123
288.783757,127,27.473305
296.726395,138,27.531315
119.814728,62,27.553104
300.440863,123,27.605474
306.570661,127,27.651795
296.251457,126,27.702288
329.655156,139,27.756273
301.949411,122,27.806458
333.381427,132,27.856412
276.709335,121,27.903937
307.343911,126,27.953894
291.665707,119,27.996951
297.481584,124,28.050732
317.679862,136,28.099691
294.624145,126,28.153644
230.62952,113,28.768175
306.06177,133,28.8153
343.085097,145,28.866115
317.774357,130,28.912855
311.546559,130,28.968248
266.68501,118,29.011043
330.156962,141,29.070827
290.610248,124,29.115647
273.994893,120,29.157364
293.279425,120,29.198933
302.366115,130,29.245017
294.55245,127,29.289115
307.962522,125,29.334033
272.752606,121,29.376664
335.456267,135,29.424815
316.770763,135,29.472331
317.420019,133,29.513184
316.78001,133,29.55158
314.696502,132,29.589138
317.595202,133,29.628685
317.158526,133,29.667225
309.498521,124,30.267869
324.255718,129,30.313681
307.267517,136,30.362715
300.027664,134,30.411711
324.34746,137,30.461431
297.85479,120,30.504936
322.89525,136,30.553932
314.114061,134,30.602616
357.395517,175,30.664065
