#{"t_start": 1726048934.3087857, "env_id": "CustomHopper-target-v0"}
r,l,t
219.529809,98,11.310678
208.00279,91,11.344695
237.533551,122,11.389551
166.945326,79,11.417228
251.872891,120,11.461277
199.786012,91,11.496158
208.419768,91,11.530019
142.58176,71,11.555131
224.801475,97,11.591387
106.768646,58,11.611887
86.16726,50,11.629434
229.661563,115,11.673881
207.017144,111,11.713558
231.006067,105,11.752277
70.612017,45,11.76877
210.676485,97,12.425878
226.199393,110,12.465343
195.213168,88,12.496369
205.620582,93,12.529243
219.971362,101,12.566687
219.189325,97,12.60124
241.531093,118,12.642649
221.481007,116,12.685064
206.861583,98,12.719635
241.092446,118,12.763247
211.819417,105,12.800596
190.048054,86,12.831032
197.041253,93,12.86542
207.000498,93,12.89834
228.233826,101,12.934402
207.39388,92,12.989378
205.552311,91,13.016113
205.140053,91,13.042358
205.291674,91,13.070349
205.162412,91,13.096845
212.388344,94,13.136353
230.336402,109,13.176645
161.511958,81,13.205775
223.777514,96,13.23927
210.582748,98,13.2754
93.170019,54,13.820245
249.427068,124,13.864188
85.337107,50,13.883331
232.49148,104,13.920421
189.019318,87,13.951443
214.889294,95,13.98648
190.696247,88,14.017539
197.412244,93,14.050143
225.665738,104,14.08855
224.136242,98,14.123432
216.429679,99,14.159382
84.250536,48,14.176223
206.408457,94,14.210707
248.767431,110,14.249383
210.67925,93,14.282333
233.571406,107,14.321586
110.982516,62,14.343931
197.234452,90,14.375923
238.194736,113,14.417494
244.165904,111,14.457168
269.801549,141,14.508834
231.237051,113,15.075567
203.945092,92,15.110426
227.440898,105,15.147102
206.841391,98,15.181706
202.112139,101,15.21911
210.401787,107,15.256362
218.202643,108,15.295024
104.834628,58,15.316971
208.187675,97,15.351161
205.885256,99,15.386023
219.58091,99,15.422473
158.224474,82,15.451578
204.82027,97,15.486073
221.727284,99,15.522435
221.205425,105,15.560077
194.01854,96,15.593681
209.576589,94,15.628348
207.851965,101,15.663819
227.408101,115,15.703889
195.12273,87,15.73609
218.802552,98,15.77085
270.613316,123,16.358552
194.03409,87,16.39659
235.124261,120,16.441653
208.919977,96,16.487029
200.23741,90,16.545171
199.830344,90,16.58246
202.381494,91,16.609584
200.115012,90,16.637848
200.321786,90,16.674426
196.2441,97,16.726758
218.959159,97,16.770755
216.433155,96,16.80951
218.704179,97,16.846276
204.331426,99,16.892275
207.707018,100,16.928115
232.986277,128,16.986834
223.258247,106,17.026793
251.246411,113,17.075899
223.534787,114,17.120781
98.595735,55,17.142069
196.22486,87,17.182122
208.733574,110,17.223011
211.660347,96,17.259653
141.805015,70,17.295505
204.895736,101,17.331615
210.791233,96,17.913921
183.420024,86,17.944477
209.364154,100,17.982468
90.785462,56,18.00263
230.031649,107,18.041407
118.401685,82,18.072643
149.781962,77,18.100097
143.178578,77,18.128031
205.752507,103,18.166766
229.196906,104,18.203967
247.962601,129,18.25087
213.797491,105,18.290452
184.13676,94,18.324498
192.61351,100,18.360224
223.072612,105,18.40002
113.333712,61,18.421928
193.371341,97,18.456648
103.719307,59,18.479558
64.405118,40,18.494099
184.549625,88,18.526258
208.995406,96,18.56057
218.222941,106,18.600413
110.183137,63,18.623251
190.779091,100,19.190437
197.957028,91,19.223015
132.486955,70,19.248495
192.866973,86,19.279503
205.82513,93,19.314994
195.854162,94,19.349197
213.475384,98,19.386137
191.611659,91,19.419164
197.991782,88,19.451363
199.190736,95,19.487336
198.205288,97,19.522105
218.906677,102,19.558903
210.933787,96,19.595342
209.315645,100,19.631434
208.84761,102,19.668348
193.611422,88,19.696313
191.566919,87,19.72183
193.639255,88,19.748276
196.41529,89,19.774484
193.831483,88,19.802113
235.355569,104,19.844229
128.427009,68,19.868914
210.231562,92,19.903879
215.249616,103,19.941198
217.135421,98,19.977682
206.664529,93,20.013592
242.960292,110,20.053678
195.335475,90,20.628601
203.206189,93,20.672156
229.688811,107,20.710845
246.252406,131,20.770929
192.067014,94,20.804694
207.964951,97,20.843725
216.185447,106,20.890754
179.944257,91,20.925022
196.125321,91,20.969233
207.592474,94,21.004763
226.403289,98,21.041569
219.959663,99,21.087998
222.039153,111,21.129252
229.160057,101,21.176844
222.016555,97,21.211625
249.050408,114,21.263859
207.307374,93,21.299111
195.894228,97,21.336289
153.0648,77,21.374302
186.549586,87,21.405942
204.798825,94,21.441503
202.152256,89,22.081446
214.256506,98,22.119117
216.533464,109,22.159759
216.090277,100,22.194958
206.435006,98,22.230299
226.208727,103,22.268511
208.733546,103,22.305939
217.722122,96,22.340872
190.630793,87,22.373697
182.904289,91,22.406394
